batch,peel,minimum_threshold,selected_threshold,target_fdr,estimated_fdr,positive_local_maxima,negative_local_maxima,positive_count_above_floor,negative_count_above_floor,negative_to_positive_floor_ratio,selected_target_count,selected_decoy_count,accepted_events,positive_score_max,negative_score_max,domain,exact_fdr
146,6,8.0,24.86249542236328,0.05,0.0476190485060215,477,446,477,446,0.9350104821802936,21,0,21,32.89238357543945,24.818809509277344,denoised_native_fdr,0.047619047619047616
146,7,8.0,inf,0.05,inf,477,446,477,446,0.9350104821802936,0,0,0,29.4388427734375,24.818809509277344,denoised_native_fdr,
147,0,8.0,41.89104843139648,0.05,0.050000000745058,478,441,478,441,0.9225941422594144,200,9,200,75.3676986694336,47.16292953491211,denoised_native_fdr,0.05
147,1,8.0,26.648683547973636,0.05,0.050000000745058,467,445,467,445,0.9528907922912204,400,19,400,60.950645446777344,42.582332611083984,denoised_native_fdr,0.05
147,2,8.0,25.17047882080078,0.05,0.0481927692890167,467,429,467,429,0.9186295503211992,332,15,332,46.86426544189453,37.68281936645508,denoised_native_fdr,0.04819277108433735
147,3,8.0,24.23196792602539,0.05,0.0496183224022388,463,428,463,428,0.9244060475161988,262,12,262,40.47199630737305,29.907310485839844,denoised_native_fdr,0.04961832061068702
147,4,8.0,24.34203338623047,0.05,0.0454545468091964,467,435,467,435,0.9314775160599572,132,5,132,38.8888053894043,29.63056755065918,denoised_native_fdr,0.045454545454545456
147,5,8.0,23.9720401763916,0.05,0.0476190485060215,479,438,479,438,0.9144050104384134,105,4,105,36.47090911865234,29.63056755065918,denoised_native_fdr,0.047619047619047616
147,6,8.0,23.01808357238769,0.05,0.050000000745058,481,438,481,438,0.9106029106029108,140,6,140,33.89912414550781,23.89300537109375,denoised_native_fdr,0.05
147,7,8.0,23.655916213989254,0.05,0.0454545468091964,478,442,478,442,0.9246861924686192,22,0,22,31.59650039672852,23.57333755493164,denoised_native_fdr,0.045454545454545456
147,8,8.0,22.14681625366211,0.05,0.050000000745058,478,444,478,444,0.9288702928870292,140,6,140,30.93071937561035,23.016510009765625,denoised_native_fdr,0.05
147,9,8.0,21.84663391113281,0.05,0.0493827164173126,475,447,475,447,0.9410526315789474,81,3,81,28.621313095092773,22.451967239379883,denoised_native_fdr,0.04938271604938271
147,10,8.0,20.10125541687012,0.05,0.0492424257099628,468,448,468,448,0.9572649572649572,264,12,264,26.882793426513672,22.451967239379883,denoised_native_fdr,0.04924242424242424
147,11,8.0,18.74149703979492,0.05,0.0490196086466312,470,449,470,449,0.9553191489361702,306,14,306,26.0921573638916,23.7500057220459,denoised_native_fdr,0.049019607843137254
147,12,8.0,18.261510848999023,0.05,0.0486725680530071,479,446,479,446,0.931106471816284,226,10,226,25.16656494140625,21.75853538513184,denoised_native_fdr,0.048672566371681415
147,13,8.0,18.25946044921875,0.05,0.0476190485060215,470,448,470,448,0.9531914893617022,84,3,84,23.531421661376957,22.22474479675293,denoised_native_fdr,0.047619047619047616
147,14,8.0,17.21926498413086,0.05,0.0462184883654117,475,452,475,452,0.9515789473684212,238,10,238,21.163942337036133,19.286052703857425,denoised_native_fdr,0.046218487394957986
147,15,8.0,inf,0.05,inf,485,451,485,451,0.9298969072164948,0,0,0,20.51048469543457,19.286052703857425,denoised_native_fdr,
148,0,8.0,39.18853759765625,0.05,0.0488888882100582,465,453,465,453,0.9741935483870968,225,10,225,75.5159912109375,56.16891479492188,denoised_native_fdr,0.04888888888888889
148,1,8.0,26.35188102722168,0.05,0.0477386936545372,446,446,446,446,1.0,398,18,398,56.54198455810547,38.72739410400391,denoised_native_fdr,0.04773869346733668
148,2,8.0,25.27956199645996,0.05,0.0454545468091964,440,453,440,453,1.0295454545454543,330,14,330,50.45184326171875,34.404693603515625,denoised_native_fdr,0.045454545454545456
148,3,8.0,25.261320114135746,0.05,0.0454545468091964,433,449,433,449,1.0369515011547343,220,9,220,46.84590148925781,34.404693603515625,denoised_native_fdr,0.045454545454545456
148,4,8.0,24.124082565307617,0.05,0.0493273548781871,446,453,446,453,1.015695067264574,223,10,223,39.53569412231445,34.404693603515625,denoised_native_fdr,0.04932735426008968
148,5,8.0,24.62257194519043,0.05,0.0495867766439914,453,445,453,445,0.9823399558498896,121,5,121,39.4378662109375,26.26032447814941,denoised_native_fdr,0.049586776859504134
148,6,8.0,25.383663177490234,0.05,0.0408163256943225,455,452,455,452,0.9934065934065934,49,1,49,38.55276870727539,25.826086044311523,denoised_native_fdr,0.04081632653061224
148,7,8.0,22.891742706298828,0.05,0.0425531901419162,465,455,465,455,0.978494623655914,188,7,188,35.48902893066406,25.826086044311523,denoised_native_fdr,0.0425531914893617
148,8,8.0,inf,0.05,inf,473,451,473,451,0.9534883720930232,0,0,0,32.142112731933594,25.826086044311523,denoised_native_fdr,
149,0,8.0,32.00465774536133,0.05,0.0490196086466312,482,435,482,435,0.9024896265560166,408,19,408,74.82715606689453,61.76328659057617,denoised_native_fdr,0.049019607843137254
149,1,8.0,26.441551208496094,0.05,0.0484693869948387,455,441,455,441,0.9692307692307692,392,18,392,57.32954406738281,44.74861526489258,denoised_native_fdr,0.04846938775510204
149,2,8.0,24.63640785217285,0.05,0.0447761192917823,444,442,444,442,0.9954954954954957,335,14,335,48.783424377441406,31.978498458862305,denoised_native_fdr,0.04477611940298507
149,3,8.0,24.70600700378418,0.05,0.0470085479319095,456,451,456,451,0.9890350877192984,234,10,234,44.18767166137695,30.701072692871094,denoised_native_fdr,0.04700854700854701
149,4,8.0,22.898366928100582,0.05,0.0441176481544971,468,454,468,454,0.97008547008547,272,11,272,39.08211135864258,27.957714080810547,denoised_native_fdr,0.04411764705882353
149,5,8.0,22.883424758911133,0.05,0.0492957755923271,475,456,475,456,0.96,142,6,142,35.91715240478516,26.877988815307617,denoised_native_fdr,0.04929577464788732
149,6,8.0,22.174070358276367,0.05,0.0493827164173126,482,455,482,455,0.9439834024896264,162,7,162,33.33662033081055,26.701505661010746,denoised_native_fdr,0.04938271604938271
149,7,8.0,20.7818603515625,0.05,0.0493827164173126,487,454,487,454,0.9322381930184804,243,11,243,31.07156562805176,22.209840774536133,denoised_native_fdr,0.04938271604938271
149,8,8.0,22.10378074645996,0.05,0.0454545468091964,482,451,482,451,0.9356846473029046,22,0,22,28.052474975585938,22.080963134765625,denoised_native_fdr,0.045454545454545456
149,9,8.0,inf,0.05,inf,485,450,485,450,0.9278350515463918,0,0,0,27.891237258911133,22.080963134765625,denoised_native_fdr,
150,0,8.0,29.19310188293457,0.05,0.0473933666944503,484,448,484,448,0.9256198347107438,422,19,422,110.94757843017578,47.4494514465332,denoised_native_fdr,0.04739336492890995
150,1,8.0,25.923473358154297,0.05,0.0497076027095317,440,434,440,434,0.9863636363636364,342,16,342,55.146480560302734,32.501548767089844,denoised_native_fdr,0.049707602339181284
150,2,8.0,24.313232421875,0.05,0.0495049506425857,459,441,459,441,0.9607843137254902,303,14,303,44.93476867675781,27.864051818847656,denoised_native_fdr,0.04950495049504951
150,3,8.0,24.70816421508789,0.05,0.0490797534584999,459,426,459,426,0.9281045751633988,163,7,163,39.67739486694336,27.864051818847656,denoised_native_fdr,0.049079754601226995
150,4,8.0,25.474912643432617,0.05,0.0470588244497776,468,429,468,429,0.9166666666666666,85,3,85,37.80237579345703,27.864051818847656,denoised_native_fdr,0.047058823529411764
150,5,8.0,28.06022834777832,0.05,0.0476190485060215,471,428,471,428,0.9087048832271762,21,0,21,36.47005462646485,27.864051818847656,denoised_native_fdr,0.047619047619047616
150,6,8.0,inf,0.05,inf,473,429,473,429,0.9069767441860463,0,0,0,34.78205108642578,26.67356300354004,denoised_native_fdr,
151,0,8.0,28.220684051513672,0.05,0.0470297038555145,472,435,472,435,0.9216101694915254,404,18,404,75.880126953125,49.212738037109375,denoised_native_fdr,0.04702970297029703
151,1,8.0,26.185701370239254,0.05,0.046875,454,439,454,439,0.9669603524229076,320,14,320,57.95709228515625,33.33119583129883,denoised_native_fdr,0.046875
151,2,8.0,25.84338760375977,0.05,0.0493273548781871,451,437,451,437,0.9689578713968958,223,10,223,52.8037338256836,29.972557067871094,denoised_native_fdr,0.04932735426008968
151,3,8.0,25.930009841918945,0.05,0.0461538471281528,461,448,461,448,0.9718004338394792,130,5,130,46.10519409179688,27.58687973022461,denoised_native_fdr,0.046153846153846156
151,4,8.0,27.183801651000977,0.05,0.0377358496189117,473,451,473,451,0.9534883720930232,53,1,53,36.00731658935547,27.58687973022461,denoised_native_fdr,0.03773584905660377
151,5,8.0,25.49229431152344,0.05,0.0481927692890167,475,448,475,448,0.943157894736842,83,3,83,35.052947998046875,27.07562828063965,denoised_native_fdr,0.04819277108433735
151,6,8.0,inf,0.05,inf,473,444,473,444,0.9386892177589852,0,0,0,31.3831729888916,26.200685501098636,denoised_native_fdr,
152,0,8.0,39.4416618347168,0.05,0.0444444455206394,479,444,479,444,0.9269311064718164,270,11,270,112.16755676269533,49.46168518066406,denoised_native_fdr,0.044444444444444446
152,1,8.0,26.904130935668945,0.05,0.0462962947785854,478,442,478,442,0.9246861924686192,432,19,432,70.38124084472656,33.259578704833984,denoised_native_fdr,0.046296296296296294
152,2,8.0,25.935720443725582,0.05,0.050000000745058,449,426,449,426,0.9487750556792872,340,16,340,54.16499328613281,31.449573516845703,denoised_native_fdr,0.05
152,3,8.0,23.53325080871582,0.05,0.0486322194337844,448,424,448,424,0.9464285714285714,329,15,329,47.24455261230469,31.449573516845703,denoised_native_fdr,0.0486322188449848
152,4,8.0,22.63311004638672,0.05,0.0477815717458725,455,435,455,435,0.956043956043956,293,13,293,38.31167984008789,31.449573516845703,denoised_native_fdr,0.04778156996587031
152,5,8.0,23.43107795715332,0.05,0.0447761192917823,441,444,441,444,1.0068027210884354,134,5,134,35.026615142822266,31.449573516845703,denoised_native_fdr,0.04477611940298507
152,6,8.0,22.632343292236328,0.05,0.050000000745058,449,452,449,452,1.0066815144766148,120,5,120,33.56769561767578,25.556535720825195,denoised_native_fdr,0.05
152,7,8.0,22.50848197937012,0.05,0.0447761192917823,464,450,464,450,0.9698275862068966,67,2,67,31.376441955566406,25.556535720825195,denoised_native_fdr,0.04477611940298507
152,8,8.0,20.68198013305664,0.05,0.050000000745058,467,451,467,451,0.9657387580299786,280,13,280,30.944311141967773,22.500905990600582,denoised_native_fdr,0.05
152,9,8.0,19.61907958984375,0.05,0.0476190485060215,473,459,473,459,0.970401691331924,273,12,273,30.200029373168945,22.500905990600582,denoised_native_fdr,0.047619047619047616
152,10,8.0,20.656051635742188,0.05,0.0465116277337074,469,462,469,462,0.9850746268656716,43,1,43,30.683364868164062,21.996313095092773,denoised_native_fdr,0.046511627906976744
152,11,8.0,inf,0.05,inf,472,463,472,463,0.9809322033898306,0,0,0,29.11083602905273,21.996313095092773,denoised_native_fdr,
153,0,8.0,31.233333587646484,0.05,0.0455696210265159,480,426,480,426,0.8875,395,17,395,106.59661102294922,65.52572631835938,denoised_native_fdr,0.04556962025316456
153,1,8.0,25.1241512298584,0.05,0.0498753115534782,461,437,461,437,0.9479392624728852,401,19,401,55.84281921386719,35.0800666809082,denoised_native_fdr,0.04987531172069826
153,2,8.0,25.625221252441406,0.05,0.0488721802830696,449,443,449,443,0.9866369710467706,266,12,266,49.591552734375,35.0800666809082,denoised_native_fdr,0.04887218045112782
153,3,8.0,22.94367218017578,0.05,0.0471698120236396,451,460,451,460,1.0199556541019956,318,14,318,48.08180618286133,30.64852523803711,denoised_native_fdr,0.04716981132075472
153,4,8.0,22.02588653564453,0.05,0.0492424257099628,451,453,451,453,1.0044345898004434,264,12,264,36.25480270385742,30.64852523803711,denoised_native_fdr,0.04924242424242424
153,5,8.0,23.876829147338867,0.05,0.0459770113229751,452,457,452,457,1.011061946902655,87,3,87,33.47108459472656,26.002931594848636,denoised_native_fdr,0.04597701149425287
153,6,8.0,20.686494827270508,0.05,0.050000000745058,460,458,460,458,0.9956521739130436,260,12,260,30.50834274291992,26.002931594848636,denoised_native_fdr,0.05
153,7,8.0,inf,0.05,inf,459,455,459,455,0.9912854030501088,0,0,0,27.899192810058597,26.002931594848636,denoised_native_fdr,
154,0,8.0,32.87904739379883,0.05,0.0472222231328487,470,426,470,426,0.9063829787234042,360,16,360,75.66091918945312,45.08012771606445,denoised_native_fdr,0.04722222222222222
154,1,8.0,26.589475631713867,0.05,0.0480000004172325,465,428,465,428,0.9204301075268816,375,17,375,55.76166534423828,37.78213882446289,denoised_native_fdr,0.048
154,2,8.0,25.3626766204834,0.05,0.0489510484039783,462,441,462,441,0.9545454545454546,286,13,286,50.25985336303711,37.411598205566406,denoised_native_fdr,0.04895104895104895
154,3,8.0,25.375978469848636,0.05,0.0467836260795593,459,441,459,441,0.9607843137254902,171,7,171,39.1295166015625,29.508581161499023,denoised_native_fdr,0.04678362573099415
154,4,8.0,23.444936752319336,0.05,0.0495867766439914,473,438,473,438,0.9260042283298098,242,11,242,38.1239013671875,26.432615280151367,denoised_native_fdr,0.049586776859504134
154,5,8.0,23.333797454833984,0.05,0.0454545468091964,465,428,465,428,0.9204301075268816,110,4,110,34.03953170776367,25.251224517822266,denoised_native_fdr,0.045454545454545456
154,6,8.0,21.74129676818848,0.05,0.0488888882100582,465,425,465,425,0.913978494623656,225,10,225,33.19718551635742,25.251224517822266,denoised_native_fdr,0.04888888888888889
154,7,8.0,20.229116439819336,0.05,0.0446096658706665,472,434,472,434,0.9194915254237288,269,11,269,28.517940521240234,24.98363304138184,denoised_native_fdr,0.04460966542750929
154,8,8.0,18.68268394470215,0.05,0.0498338863253593,458,437,458,437,0.9541484716157204,301,14,301,28.98546600341797,24.98363304138184,denoised_native_fdr,0.04983388704318937
154,9,8.0,18.799360275268555,0.05,0.0472972989082336,464,450,464,450,0.9698275862068966,148,6,148,24.07732391357422,20.479080200195312,denoised_native_fdr,0.0472972972972973
154,10,8.0,17.015962600708008,0.05,0.0495356023311615,474,458,474,458,0.9662447257383966,323,15,323,23.248634338378903,20.479080200195312,denoised_native_fdr,0.04953560371517028
154,11,8.0,inf,0.05,inf,465,462,465,462,0.9935483870967742,0,0,0,22.425048828125,20.48181533813477,denoised_native_fdr,
155,0,8.0,31.68718147277832,0.05,0.0456989258527755,474,448,474,448,0.9451476793248944,372,16,372,80.93663787841797,42.590126037597656,denoised_native_fdr,0.0456989247311828
155,1,8.0,24.66111946105957,0.05,0.0438144318759441,461,454,461,454,0.9848156182212582,388,16,388,61.78828048706055,38.49104690551758,denoised_native_fdr,0.04381443298969072
155,2,8.0,24.60362243652344,0.05,0.0461538471281528,452,450,452,450,0.995575221238938,260,11,260,49.70480346679688,28.97189140319824,denoised_native_fdr,0.046153846153846156
155,3,8.0,23.63918876647949,0.05,0.0480349361896514,461,448,461,448,0.9718004338394792,229,10,229,42.4786262512207,28.97189140319824,denoised_native_fdr,0.048034934497816595
155,4,8.0,23.99165153503418,0.05,0.050000000745058,470,448,470,448,0.9531914893617022,100,4,100,39.31875991821289,28.97189140319824,denoised_native_fdr,0.05
155,5,8.0,22.64142227172852,0.05,0.0493827164173126,469,452,469,452,0.9637526652452024,162,7,162,37.16041946411133,28.97189140319824,denoised_native_fdr,0.04938271604938271
155,6,8.0,inf,0.05,inf,471,452,471,452,0.9596602972399152,0,0,0,36.50220489501953,28.97189140319824,denoised_native_fdr,
156,0,8.0,36.733489990234375,0.05,0.0488721802830696,462,415,462,415,0.8982683982683982,266,12,266,71.85137939453125,44.083309173583984,denoised_native_fdr,0.04887218045112782
156,1,8.0,26.214488983154297,0.05,0.0452261306345462,471,426,471,426,0.9044585987261148,398,17,398,63.338504791259766,39.1644401550293,denoised_native_fdr,0.04522613065326633
156,2,8.0,24.305299758911133,0.05,0.0484848469495773,465,431,465,431,0.9268817204301076,330,15,330,49.61954116821289,35.52388000488281,denoised_native_fdr,0.048484848484848485
156,3,8.0,24.661354064941406,0.05,0.0494505502283573,452,437,452,437,0.9668141592920354,182,8,182,43.54577255249024,29.090251922607425,denoised_native_fdr,0.04945054945054945
156,4,8.0,23.172393798828125,0.05,0.046875,465,437,465,437,0.9397849462365592,192,8,192,36.31481552124024,25.01888656616211,denoised_native_fdr,0.046875
156,5,8.0,22.3969841003418,0.05,0.0469798669219017,455,433,455,433,0.9516483516483516,149,6,149,34.03500747680664,23.22197723388672,denoised_native_fdr,0.04697986577181208
156,6,8.0,20.714975357055664,0.05,0.0481927692890167,473,428,473,428,0.904862579281184,249,11,249,32.58757400512695,23.22197723388672,denoised_native_fdr,0.04819277108433735
156,7,8.0,19.15169334411621,0.05,0.0498338863253593,474,426,474,426,0.8987341772151899,301,14,301,31.593412399291992,22.2602481842041,denoised_native_fdr,0.04983388704318937
156,8,8.0,19.248903274536133,0.05,0.047244094312191,469,427,469,427,0.9104477611940298,127,5,127,29.000444412231445,21.136308670043945,denoised_native_fdr,0.047244094488188976
156,9,8.0,17.77626609802246,0.05,0.0496453903615474,471,429,471,429,0.910828025477707,282,13,282,26.093189239501957,21.136308670043945,denoised_native_fdr,0.04964539007092199
156,10,8.0,inf,0.05,inf,479,432,479,432,0.9018789144050104,0,0,0,25.29659080505371,21.136308670043945,denoised_native_fdr,
157,0,8.0,41.4560775756836,0.05,0.0485436879098415,470,422,470,422,0.8978723404255319,206,9,206,76.560791015625,56.39797592163086,denoised_native_fdr,0.04854368932038835
157,1,8.0,28.01447868347168,0.05,0.0463414639234542,453,434,453,434,0.958057395143488,410,18,410,56.754337310791016,40.4732666015625,denoised_native_fdr,0.046341463414634146
157,2,8.0,25.283432006835938,0.05,0.0483870953321456,449,442,449,442,0.9844097995545658,372,17,372,47.2962646484375,30.96161651611328,denoised_native_fdr,0.04838709677419355
157,3,8.0,24.72649574279785,0.05,0.0479704812169075,446,450,446,450,1.0089686098654709,271,12,271,41.50398635864258,29.404443740844727,denoised_native_fdr,0.04797047970479705
157,4,8.0,25.06918716430664,0.05,0.0476190485060215,448,449,448,449,1.0022321428571428,168,7,168,41.36084747314453,27.87307357788086,denoised_native_fdr,0.047619047619047616
157,5,8.0,24.729707717895508,0.05,0.0480769239366054,458,441,458,441,0.962882096069869,104,4,104,34.80338668823242,26.614809036254883,denoised_native_fdr,0.04807692307692308
